Handle,Wallet,Balance_SOL,Tx_Count,Wallet_Created,Holds_Token,RiskScore,RiskLevel,Verified,Timestamp,Comment,Reasons
@MARA_SUIG,6kxR8uVx3zdC6wLbaAqqkmR6wFSU4kc75qATGdTpTBNU,0.0087,79,2026-07-28 12:52:37,No,0,LOW,False,2026-08-11 17:15:00,6kxR8uVx3zdC6wLbaAqqkmR6wFSU4kc75qATGdTpTBNU,
@rivenfade,929i74APru1G2aSfXqrcgyJvZ3eD5UtMbtN1n5JBAE3f,0.0000,1,2026-07-23 23:38:10,No,0,LOW,True,2026-08-11 18:40:00,Maybe never Lucky   929i74APru1G2aSfXqrcgyJvZ3eD5UtMbtN1n5JBAE3f,Verified account
@LydiaOkeme,AJbg1tjH6oJ17SpvS7bxL1wf1Uq9A5VMtyxsrQNWnNr3,0.0000,100,2025-08-17 04:06:15,No,0,LOW,False,2026-08-11 17:16:00,AJbg1tjH6oJ17SpvS7bxL1wf1Uq9A5VMtyxsrQNWnNr3,
@Big_Metta,9cYQ8Ys4eqcFocsSiyKptWcu22wyDBLcQF2hSG7gqcW5,0.0000,0,Unknown,No,0,LOW,True,2026-08-11 17:17:00,Here's my addy   9cYQ8Ys4eqcFocsSiyKptWcu22wyDBLcQF2hSG7gqcW5  Thanks man,Verified account
@AyomideTheGuru,AmY384Cbf3aKm2bxNztkL4udTGMdk22NQpkjVxguCKQh,0.0000,100,2025-04-26 18:00:27,No,0,LOW,True,2026-08-11 16:57:00,please @RadTrades_  i’m active  AmY384Cbf3aKm2bxNztkL4udTGMdk22NQpkjVxguCKQh,Verified account
@roshekidd,82wsM4eQpTe15qrLs7Uj78ATXggKynsUEuU3eW3aLmo6,0.0000,100,2025-01-26 11:32:48,No,0,LOW,True,2026-08-11 16:57:00,Ngl this will make my month already   82wsM4eQpTe15qrLs7Uj78ATXggKynsUEuU3eW3aLmo6   Thank you,Verified account
@H3R1114N,9PMZAbPGRW7jaZYQiYddVuFJxWbhCxSHC7e94HU5LZzA,0.0078,100,2026-07-18 03:10:33,No,0,LOW,True,2026-08-11 16:39:00,9PMZAbPGRW7jaZYQiYddVuFJxWbhCxSHC7e94HU5LZzA  Thank you,Verified account
@faqodfaaaz,2VLreF6ZrPEMEULreLLytk6tw5NUSTdDNKgrcPQbTUuE,0.0000,1,2025-06-01 03:47:48,No,0,LOW,False,2026-08-12 06:28:00,2VLreF6ZrPEMEULreLLytk6tw5NUSTdDNKgrcPQbTUuE  thank you for your good chance,
@christianah404,AuM8rJhPLPoNiicuiAQFkshkytmPVZv6yRfSE4EKCUSH,0.1006,100,2026-06-14 13:52:25,No,0,LOW,True,2026-08-11 16:46:00,send me some @RadTrades_   AuM8rJhPLPoNiicuiAQFkshkytmPVZv6yRfSE4EKCUSH,Verified account
@joseoneth,EuAdB6A5AksrvSP6k1ncyCvxxrjGkLTv7STZzVfgz1q9,0.0000,92,2026-05-28 18:15:43,Yes,0,LOW,True,2026-08-11 17:06:00,Thanks for all the support @RadTrades_  Ready to bagwork $ANSEM  EuAdB6A5AksrvSP6k1ncyCvxxrjGkLTv7STZzVfgz1q9,Verified account
@loxdotsol,GvmkJNRmhgNWy5revZNxU4KFy1YZH1a1ZdVRnkT14GEr,0.0010,100,2026-07-29 12:33:10,No,20,LOW,True,2026-08-11 16:40:00,GvmkJNRmhgNWy5revZNxU4KFy1YZH1a1ZdVRnkT14GEr  Thanks,Wallet submitted 2 times by the same account | Handle commented 2 times | Verified account
@Okpunyifavour,HmRY16Y6meAKNjiU4Wcc5k32fk1vKwbeuocmzajwBF4n,0.0394,100,2026-01-06 16:56:57,Yes,0,LOW,False,2026-08-11 19:34:00,I know one day I will know how a 🏆 win looks like. I will just keep showing up one day. Thank you king 👑 for always giving back to your actives.  Respect 🫡   HmRY16Y6meAKNjiU4Wcc5k32fk1vKwbeuocmzajwBF4n,
@wistin01,5cSDhi9gQvgiRmWYVg2uLT8zHAKAcN8H539bZC93RxaG,0.3064,82,2026-04-26 12:07:46,No,0,LOW,True,2026-08-11 16:40:00,"5cSDhi9gQvgiRmWYVg2uLT8zHAKAcN8H539bZC93RxaG  I believe 1 solana:9cRCn9rGT8V2imeM2BaKs13yhMEais3ruM3rPvTGpump will reach and surpass $5 , I’ll be holding as much $ANSEM as possible   thank you Rad",Verified account
@Muchas_Graci45,EjoxxBfEXiT8HqQv729Z8bEu6j1JMi2iJE5izsVEmVHF,0.0000,17,2023-08-15 10:06:55,No,0,LOW,False,2026-08-11 23:42:00,EjoxxBfEXiT8HqQv729Z8bEu6j1JMi2iJE5izsVEmVHF,
@Patzifier,HzoKxs4mxedjTBE3CiJeF45zzfNUAWE8dNKp1HAbkVMy,0.0027,100,2025-11-03 09:43:09,No,0,LOW,False,2026-08-11 17:16:00,HzoKxs4mxedjTBE3CiJeF45zzfNUAWE8dNKp1HAbkVMy  🐐🐐🐐,
@jeremyguych1l,7YAkym2i7RdkQoNHboDRgmzcY5yunBExE8XZAgAHJEHW,0.0000,100,2025-08-11 03:20:30,No,0,LOW,False,2026-08-11 17:11:00,7YAkym2i7RdkQoNHboDRgmzcY5yunBExE8XZAgAHJEHW  always support you,
@meharg50,s2TsxGGS81fxPHXVmkrcGF5XC6335zntyTVc62Zbaxz,0.0016,4,2026-08-05 07:39:32,No,0,LOW,False,2026-08-11 16:51:00,ALWAYS SPORT YOU BUTT NEVER WIN   s2TsxGGS81fxPHXVmkrcGF5XC6335zntyTVc62Zbaxz,
@0viemuno,4zqGP6qKpgEpaeaBGKboWsVGT4v2Yzbo1fBa9T1dNADb,0.0010,55,2022-07-26 13:05:27,No,0,LOW,False,2026-08-11 16:48:00,4zqGP6qKpgEpaeaBGKboWsVGT4v2Yzbo1fBa9T1dNADb,
@Tessymanny,6Ju3BwoPkiFnr4tgifAhYqm2QzerZ2kHhF6y5wMkUXHW,0.0046,17,2026-06-25 10:58:50,No,0,LOW,False,2026-08-11 17:23:00,6Ju3BwoPkiFnr4tgifAhYqm2QzerZ2kHhF6y5wMkUXHW,
@iyandahodl,EiKpLissnEwix9wz5yNUDWs9Yw6ro2f1YThXFiySRv8P,0.0000,2,2026-07-15 11:13:28,No,0,LOW,True,2026-08-11 20:11:00,Been following you for a long while now… always waiting for the day you see me.. can you bless me with first win OG.  EiKpLissnEwix9wz5yNUDWs9Yw6ro2f1YThXFiySRv8P,Verified account
@SahrulHuda48156,ApyfESFkAKZAWE99A11bH1PBu4Z43aEHNrjDHiy3eFW9,0.0009,34,2026-06-02 22:30:09,No,0,LOW,False,2026-08-11 23:32:00,ApyfESFkAKZAWE99A11bH1PBu4Z43aEHNrjDHiy3eFW9,
@0xRennnn,9xCoxmCPBZwPR6KJK3DFmZ9nXFKCL3qWMQKkZRUpCbF,0.0000,100,2025-01-28 02:57:18,No,0,LOW,False,2026-08-11 17:18:00,9xCoxmCPBZwPR6KJK3DFmZ9nXFKCL3qWMQKkZRUpCbF,
@RexxieXBT,97YW1BU8A5oohJqKNTTgTgnw1u2dd2MAJ2E2t1Wg5toM,0.0013,29,2026-06-28 19:22:54,Yes,0,LOW,False,2026-08-11 17:23:00,Thanks Rad  97YW1BU8A5oohJqKNTTgTgnw1u2dd2MAJ2E2t1Wg5toM,
@_theyfwola,7sC42Y4yRMEyaBm3o7v2FWctGpJW1hr4Qmek7yj4Vjgb,0.0000,100,2026-03-30 08:34:18,No,0,LOW,False,2026-08-11 17:25:00,Would love to hold more $ANSEM  THANKS RAD   7sC42Y4yRMEyaBm3o7v2FWctGpJW1hr4Qmek7yj4Vjgb,
@vvinjutaan,5ECNfcBPyJpMxxLaF9H237XxfouuwWxPvB5RJSno6JcR,0.0000,1,2024-11-13 09:38:48,No,0,LOW,False,2026-08-11 18:49:00,5ECNfcBPyJpMxxLaF9H237XxfouuwWxPvB5RJSno6JcR,
@MaherZweb,R33GnyZNuddWLPpPng2GxR2k4hCQiZANeJXdC9bJfEN,0.0000,0,Unknown,No,0,LOW,False,2026-08-11 23:28:00,R33GnyZNuddWLPpPng2GxR2k4hCQiZANeJXdC9bJfEN,
@BryanOBrien1028,AU6b6BGqzCRQnznEK8ZxLrEKz5akU7L3FVGep1sE9LuJ,0.0038,100,2025-05-14 11:57:19,No,0,LOW,False,2026-08-11 17:41:00,Choose me and you'll never regret 🫡  AU6b6BGqzCRQnznEK8ZxLrEKz5akU7L3FVGep1sE9LuJ,
@keshman705,AJuE4wAfZUZrPkXDAjAzjhGnNgrEnSmKdo9ob8ZBSLUg,0.0042,100,2025-09-23 06:59:47,No,0,LOW,False,2026-08-12 12:44:00,AJuE4wAfZUZrPkXDAjAzjhGnNgrEnSmKdo9ob8ZBSLUg,
@Ukajp170198,CkjoArYLHMituStMenGwvHjunbeamkJQGhK2Nnu9JeyU,0.7730,53,2026-08-07 09:44:54,No,0,LOW,False,2026-08-11 22:11:00,CkjoArYLHMituStMenGwvHjunbeamkJQGhK2Nnu9JeyU,
@Brando924Jp,96kNMBGjQ7YKcnhhgMgjWfngXb5M2fiygwpk5pjPFmXb,0.0084,100,2026-07-30 18:48:24,Yes,0,LOW,False,2026-08-11 17:07:00,96kNMBGjQ7YKcnhhgMgjWfngXb5M2fiygwpk5pjPFmXb  Help me,
@rexywow,54VR8F1dhy2rXr8qYc3y9H96JoeFoQj1V66UV2XenMnA,0.0000,0,Unknown,No,0,LOW,False,2026-08-11 20:57:00,54VR8F1dhy2rXr8qYc3y9H96JoeFoQj1V66UV2XenMnA,
@Jayballrx,8yRtHTuYhMo1uPrwq87Kt5kZeB5f2VgGrB3G3dxmxm2i,0.0000,0,Unknown,No,0,LOW,False,2026-08-11 20:05:00,8yRtHTuYhMo1uPrwq87Kt5kZeB5f2VgGrB3G3dxmxm2i,
@Jjilla1458,xYRPNQDf3WVxuKP9QousVvCsf89RRdPYAx6xiTgQwLL,0.0037,100,2026-08-12 03:11:25,No,0,LOW,False,2026-08-12 05:15:00,xYRPNQDf3WVxuKP9QousVvCsf89RRdPYAx6xiTgQwLL,
@akhil22638867,69dgNiiYZUBQa67CgWH5xxkE74ufTCttk4baN8UDr8oT,0.0018,28,2026-01-14 01:32:19,No,0,LOW,False,2026-08-11 17:11:00,69dgNiiYZUBQa67CgWH5xxkE74ufTCttk4baN8UDr8oT,
@kikidotsol,3bM73tYjrVy1nfT2paANuPPEtn31JAs9iZFSyLnMppqK,0.0024,100,2026-03-01 17:10:38,No,0,LOW,False,2026-08-11 21:29:00,Tysm rad! Will buy blue tick if i win  3bM73tYjrVy1nfT2paANuPPEtn31JAs9iZFSyLnMppqK,
@Unclejayy01,buD17A1BbuRutRPc5BCy7wKapn3EuZGHTRT2Zeduu2t,0.0049,100,2025-12-12 12:41:57,Yes,0,LOW,False,2026-08-11 17:45:00,buD17A1BbuRutRPc5BCy7wKapn3EuZGHTRT2Zeduu2t  Respect the grind,
@wcrypto137,HycUD8w2y6eUB1joNnVLjTrNBfXbqxunNxLZ4N1S9Cjb,0.0137,100,2025-12-29 23:38:56,No,0,LOW,True,2026-08-11 17:18:00,HycUD8w2y6eUB1joNnVLjTrNBfXbqxunNxLZ4N1S9Cjb,Verified account
@trent_800,6PqKEoaY14xwqXGR5kpb4ZZ6xt5Vz49XooM5PdTRoYUP,0.0000,100,2025-12-24 07:40:43,No,0,LOW,True,2026-08-11 17:03:00,Today  marks it 1 month holding $ANSEM ....been an active  supporter  and a bagworker   Would  love you to increase  my bags before we moon to 1billion  6PqKEoaY14xwqXGR5kpb4ZZ6xt5Vz49XooM5PdTRoYUP,Verified account
@fwmaverickk,F5vMMf5SQq1VXyGwZ9ZoRRG2P4zXLrivw6mcq9fRE9ko,0.0089,100,2026-07-20 02:22:25,No,0,LOW,True,2026-08-11 16:38:00,thank you so much Rad  F5vMMf5SQq1VXyGwZ9ZoRRG2P4zXLrivw6mcq9fRE9ko,Verified account
@Ocee_3,2nVhNQN9sWA1B5y1tvusnivxHWJ1BXUFd7mRH1b9Rwcs,0.0083,100,2025-11-14 06:55:17,No,0,LOW,True,2026-08-11 16:45:00,thank you Rad   2nVhNQN9sWA1B5y1tvusnivxHWJ1BXUFd7mRH1b9Rwcs,Verified account
@ThegreatFLOD,7eUmzyaEG4st18vW7vyRqN18eohv1wgiyCNVa3pcoTAk,0.0035,100,2025-08-29 03:29:55,No,0,LOW,False,2026-08-11 19:42:00,Thank you  7eUmzyaEG4st18vW7vyRqN18eohv1wgiyCNVa3pcoTAk,
@FlamezOnChain,8TrWbpyXod8BxfxPLPQHHk5rGbU5iSdndP9ojzWD5E9M,0.0000,41,2026-02-04 18:33:49,No,0,LOW,True,2026-08-11 17:57:00,Thanks king   8TrWbpyXod8BxfxPLPQHHk5rGbU5iSdndP9ojzWD5E9M,Verified account
@bagus_galuh_25,FJWec7bck5S6FAEMS8uiL8JWfbqHXx9CyZ6z37atF45p,0.0000,5,2026-08-10 13:36:04,No,0,LOW,False,2026-08-11 17:18:00,Thanks Rad  FJWec7bck5S6FAEMS8uiL8JWfbqHXx9CyZ6z37atF45p,
@dholmahia,FYZpZUh78qdJHTPgRGQ93ns5ctGd45MnWUcj8y9AM2Z5,0.0000,0,Unknown,No,0,LOW,False,2026-08-11 23:26:00,FYZpZUh78qdJHTPgRGQ93ns5ctGd45MnWUcj8y9AM2Z5,
@CRYPTOKING7_,KTdnGoicjorArBMgLS3WqiRY9qzof7za8DY79nvYAgU,0.0000,0,Unknown,No,0,LOW,False,2026-08-11 17:06:00,KTdnGoicjorArBMgLS3WqiRY9qzof7za8DY79nvYAgU  Just hold ❤,
@SolMufasa,BakyXRTtW2cdivHrqoENQhSfaMjGLRgDudV8QSBGcKNf,0.0000,85,2026-06-07 14:54:32,No,0,LOW,True,2026-08-12 03:20:00,BakyXRTtW2cdivHrqoENQhSfaMjGLRgDudV8QSBGcKNf   Thank you,Verified account
@agassi_35,3FK8kVpejMbdWAHGVBfJMCAVj5vXDgN43zLUC4oeyfsN,0.5822,60,2025-04-24 16:44:14,No,0,LOW,False,2026-08-11 17:23:00,3FK8kVpejMbdWAHGVBfJMCAVj5vXDgN43zLUC4oeyfsN  Thank you 🙏,
@zeda_king,BvGPWHYLvTMbjr452YqY1EWmJFi8VtmoCH3miYNCTghm,0.0588,100,2026-03-08 16:13:10,Yes,0,LOW,False,2026-08-11 18:22:00,BvGPWHYLvTMbjr452YqY1EWmJFi8VtmoCH3miYNCTghm  This will be more than appreciated @RadTrades_,
@Twtfor1Sola,4Vj1NQXwKSK7QGfadGHkJxnnfVkskhsXJB47YxmB3LfR,0.0000,100,2025-04-03 11:58:29,No,0,LOW,False,2026-08-11 18:19:00,Thanks 🙏   4Vj1NQXwKSK7QGfadGHkJxnnfVkskhsXJB47YxmB3LfR,
@anshshah0900,AFQDe3i9PULxxnyax86yuc5Y2zEiBmuGFY1JSf2k1B7z,0.0027,27,2025-09-09 00:18:42,No,0,LOW,False,2026-08-11 20:19:00,Appreciate you actually looking out for the people who support you.I am also trying brother plz notice  AFQDe3i9PULxxnyax86yuc5Y2zEiBmuGFY1JSf2k1B7z,
@HriddhanM,BHN8baCvFcrwEuLHvshBrhJQjAwvRZ1o1DJgaF7rs9br,0.1100,100,2025-09-16 15:52:07,No,0,LOW,False,2026-08-12 08:35:00,I want to start my trading journey brother I know you from a very long time see you bless so many people hope I have also got some of it BHN8baCvFcrwEuLHvshBrhJQjAwvRZ1o1DJgaF7rs9br,
@DPhoenix_d,71SoeKUmceTwrrpTUiWRSzBNpRKY7pEzKMCn76KLyLSQ,0.0569,100,2026-05-24 19:53:23,Yes,0,LOW,True,2026-08-11 17:19:00,Would really appreciate a win…  71SoeKUmceTwrrpTUiWRSzBNpRKY7pEzKMCn76KLyLSQ,Verified account
@Saad_Rajpoot08,6mX5qQQxZBLXQJdEZZND4c1bkbHwtTVQp5WHcbH2bFrS,0.0057,64,2025-11-03 17:37:04,Yes,0,LOW,False,2026-08-11 22:53:00,6mX5qQQxZBLXQJdEZZND4c1bkbHwtTVQp5WHcbH2bFrS,
@yrnzaza,ZAZAVPEFF5kQrR3iDz3YdFbMCEqDMCcGkPzMmjTVFKk,0.0000,100,2026-08-02 08:58:06,No,0,LOW,True,2026-08-11 20:18:00,ZAZAVPEFF5kQrR3iDz3YdFbMCEqDMCcGkPzMmjTVFKk  @RadTrades_,Verified account
@meltober,ESDQ3PrTsnvudcahPZwW9UQBwRjjq67R5GS9jbbeNoBq,0.0000,19,2026-07-27 18:07:46,No,0,LOW,True,2026-08-11 16:54:00,Thank you bro supporting since forever   Appreciate you giving back 🙏  ESDQ3PrTsnvudcahPZwW9UQBwRjjq67R5GS9jbbeNoBq,Verified account
@pratikvaja05,7hetCyM3SFqpGcoSjkfnYYDHaP4XaAG5Gw5poy3xY7Qk,0.0000,10,2024-06-27 04:29:39,No,0,LOW,False,2026-08-11 18:53:00,7hetCyM3SFqpGcoSjkfnYYDHaP4XaAG5Gw5poy3xY7Qk,
@CYpRuS_0,2qpvNF4EfZ1NeP3GrJk59mUaMPW2obJEAniE5BELFDgt,0.0220,46,2024-07-20 07:04:02,No,0,LOW,True,2026-08-11 16:38:00,2qpvNF4EfZ1NeP3GrJk59mUaMPW2obJEAniE5BELFDgt   Thank you @RadTrades_   I will really appreciate it,Verified account
@rexy7835,5996QFrBR5zE3CHiQUhKdqCptUfbVvqcEeGyL6xM6A89,0.0000,100,2025-04-21 08:58:49,Yes,0,LOW,False,2026-08-11 16:42:00,Been active legend   Can I win?  Here legend  5996QFrBR5zE3CHiQUhKdqCptUfbVvqcEeGyL6xM6A89   Thanks legend 🙏,
@pathezzy,7H8Hgfu5dSR915XTikERGDUVScnzTvCGWoC9LZtPUNuP,0.0010,100,2026-05-24 09:15:06,No,0,LOW,True,2026-08-11 18:53:00,Save me .   7H8Hgfu5dSR915XTikERGDUVScnzTvCGWoC9LZtPUNuP,Verified account
@Underdvg_,GNpoo4S9YczZU9zkWxUaksxhY9pmqAC6xuCWa6oJER2N,0.0065,100,2025-11-06 10:01:43,Yes,0,LOW,True,2026-08-11 16:46:00,Thank you for doing this. 🤍  GNpoo4S9YczZU9zkWxUaksxhY9pmqAC6xuCWa6oJER2N,Verified account
@amaloversclub,Ghxnf3hc9SUPh69MdR6KxV9MPNofbvdJ5t79MTKEvqrb,0.0154,13,2026-08-03 06:22:14,No,0,LOW,True,2026-08-11 17:05:00,Ghxnf3hc9SUPh69MdR6KxV9MPNofbvdJ5t79MTKEvqrb  Hope am not late to the Part Y,Verified account
@ifwraviel,AGV8qxjuWHok11CsqysjS1N1jQL2j7jRGpJgMGuJJmxu,0.0023,100,2026-08-10 09:27:38,No,0,LOW,True,2026-08-11 16:42:00,I’m here Rad. I would give back to the community if you see me brother.   AGV8qxjuWHok11CsqysjS1N1jQL2j7jRGpJgMGuJJmxu,Verified account
@AgonW3,77Tz3VmJDitEJZ7rL2u1Fx5B3MPwt4a2sNEnYgpmRFFV,0.0036,100,2026-05-22 01:15:35,No,0,LOW,True,2026-08-11 16:38:00,When airdrop me Daddyyyyyyyyyyy   77Tz3VmJDitEJZ7rL2u1Fx5B3MPwt4a2sNEnYgpmRFFV   Stay blessed always @RadTrades_,Verified account
